record_id,customer_id,payment_id,customer_payment_count,customer_success_rate,customer_previous_failures,payment_amount,currency,payment_method,failure_reason,attempt_number,hours_since_failure,action_taken,previous_action,previous_attempt_count,recovered,amount_recovered,recovery_time_hours
rec_f82bb285a2dfcb,cust_d5e4157d23ba,pay_e3938d98f75750,20,0.436,11,29128.4,INR,upi,payment_method_issue,2,6.49,REMINDER,REMINDER,1,False,0.0,0.0
rec_a32cb76a8aa3f1,cust_7e000029c47f,pay_1b78d57335ee54,12,0.721,3,1089.28,INR,upi,authentication_failed,1,1.09,PAYMENT_LINK,,0,True,1089.28,1.86
rec_a96dca7e2a8264,cust_57dda51ea4dc,pay_a158a2bb5bc428,25,0.587,10,441.44,INR,netbanking,authentication_failed,1,0.47,PAYMENT_LINK,,0,False,0.0,0.0
rec_77dfe63bfcbcdc,cust_5738811d70c2,pay_90914ba150426c,9,0.503,4,1948.6,INR,netbanking,bank_timeout,1,1.4,RETRY,,0,True,1948.6,3.19
rec_a5cd6b4b044621,cust_c02553ead7f2,pay_63225384a1fc53,75,0.922,6,10573.89,INR,upi,payment_method_issue,1,1.8,RETRY,,0,False,0.0,0.0
rec_760cf9e488a40b,cust_c02553ead7f2,pay_63225384a1fc53,75,0.922,6,10573.89,INR,upi,payment_method_issue,2,7.2,REMINDER,RETRY,1,False,0.0,0.0
rec_82b251f1199457,cust_c02553ead7f2,pay_63225384a1fc53,75,0.922,6,10573.89,INR,upi,payment_method_issue,3,13.79,ESCALATE,REMINDER,2,False,0.0,0.0
rec_5926f91b1f5627,cust_8b0901abc66d,pay_91878942c1981e,18,0.732,5,8702.75,INR,netbanking,technical_error,1,1.44,PAYMENT_LINK,,0,True,8702.75,1.9
rec_22f7e75997c952,cust_68181f5bbb56,pay_1e021d08536155,8,0.856,1,2508.73,INR,card,technical_error,1,1.07,RETRY,,0,True,2508.73,3.18
rec_80e428e65b868a,cust_026f05f619ce,pay_8f05d5d9aa366c,6,0.834,1,576.37,INR,card,bank_timeout,1,1.85,ESCALATE,,0,True,576.37,3.87
rec_2ccaa9cbedc6da,cust_87365a84725e,pay_034ffcedd60183,4,0.944,0,235.29,INR,upi,authentication_failed,1,0.31,PAYMENT_LINK,,0,False,0.0,0.0
rec_67a5e874ec65d1,cust_87365a84725e,pay_034ffcedd60183,4,0.944,0,235.29,INR,upi,authentication_failed,2,8.36,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_1841305e5d0d92,cust_87365a84725e,pay_034ffcedd60183,4,0.944,0,235.29,INR,upi,authentication_failed,3,14.87,ESCALATE,PAYMENT_LINK,2,False,0.0,0.0
rec_23b6015b52b93b,cust_9194821ee11b,pay_5b3cf9fe73de16,5,0.738,1,6199.0,INR,upi,unknown,1,0.66,REMINDER,,0,False,0.0,0.0
rec_b50acebf0c6c81,cust_9194821ee11b,pay_5b3cf9fe73de16,5,0.738,1,6199.0,INR,upi,unknown,2,14.18,REMINDER,REMINDER,1,False,0.0,0.0
rec_d1a5b29a1a5fe4,cust_9194821ee11b,pay_5b3cf9fe73de16,5,0.738,1,6199.0,INR,upi,unknown,3,17.98,REMINDER,REMINDER,2,False,0.0,0.0
rec_dd9bd582c03b65,cust_e6c71f155bed,pay_3fe97204e4a5c9,6,0.765,1,7891.01,INR,card,insufficient_funds,1,0.91,REMINDER,,0,True,7891.01,1.86
rec_0d3702ba6da6c7,cust_a9151364778a,pay_8b6aa7019bc7f6,41,0.556,18,2257.65,INR,wallet,technical_error,1,0.52,RETRY,,0,True,2257.65,1.76
rec_c4f149d24765c1,cust_eade7b17b0d0,pay_e663074dbedc14,12,0.541,6,766.7,INR,card,bank_timeout,1,1.13,RETRY,,0,False,0.0,0.0
rec_cdd9630833d8fd,cust_9793b9b41374,pay_dd13475151194e,14,0.425,8,6035.19,INR,upi,authentication_failed,1,1.91,PAYMENT_LINK,,0,False,0.0,0.0
rec_60b9b40ca1c6a3,cust_34879e411a9c,pay_dfb50929bd2e29,1,0.938,0,29631.59,INR,card,network_error,1,1.52,RETRY,,0,False,0.0,0.0
rec_71a3750cc1e691,cust_fad3b44c3b2d,pay_7b3d214c403d6c,24,0.943,1,2454.21,INR,wallet,unknown,1,1.3,PAYMENT_LINK,,0,True,2454.21,3.78
rec_f6682131eee385,cust_61cb78c3513f,pay_1892533f86cfe0,1,0.816,0,2628.88,INR,netbanking,network_error,1,0.39,REMINDER,,0,True,2628.88,2.39
rec_47386d665e38fb,cust_5b6a81020428,pay_003ffcd6b27c21,8,0.975,0,9878.62,INR,netbanking,bank_timeout,1,0.56,PAYMENT_LINK,,0,True,9878.62,1.84
rec_814d567e289455,cust_b057fcd4a170,pay_89ecfa0c517bf3,6,0.895,1,10990.35,INR,netbanking,bank_timeout,1,1.56,RETRY,,0,True,10990.35,1.68
rec_6fcaabddb6bb12,cust_74f76d09739c,pay_4d81faedaaf0df,9,0.596,4,3081.64,INR,wallet,authentication_failed,1,1.53,PAYMENT_LINK,,0,True,3081.64,3.61
rec_62f84ed8703169,cust_ad238d36dc32,pay_bd389791c78abc,2,0.312,1,3537.14,INR,upi,technical_error,1,0.87,RETRY,,0,False,0.0,0.0
rec_35fd933c2cc23f,cust_ad238d36dc32,pay_bd389791c78abc,2,0.312,1,3537.14,INR,upi,technical_error,2,3.68,REMINDER,RETRY,1,False,0.0,0.0
rec_8dda192cda1817,cust_78bb22a5eba7,pay_707a0a478b5c27,2,0.815,0,1873.36,INR,upi,insufficient_funds,1,0.99,PAYMENT_LINK,,0,True,1873.36,2.01
rec_e2e30eefc86b71,cust_e2add909c521,pay_be85300c285edb,4,0.702,1,2697.05,INR,upi,bank_timeout,1,1.89,RETRY,,0,True,2697.05,3.2
rec_b08e7345f36451,cust_47eb340dc74e,pay_171e3893a1b655,3,0.761,1,2995.47,INR,card,authentication_failed,1,0.52,PAYMENT_LINK,,0,False,0.0,0.0
rec_c071e0b3fc176e,cust_47eb340dc74e,pay_171e3893a1b655,3,0.761,1,2995.47,INR,card,authentication_failed,2,4.09,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_4a4446571286e0,cust_47eb340dc74e,pay_171e3893a1b655,3,0.761,1,2995.47,INR,card,authentication_failed,3,21.63,REMINDER,REMINDER,2,False,0.0,0.0
rec_da815f02ed2aa9,cust_47eb340dc74e,pay_171e3893a1b655,3,0.761,1,2995.47,INR,card,authentication_failed,4,35.63,STOP,REMINDER,3,False,0.0,0.0
rec_0b33d22dbf5959,cust_42b7c0488d35,pay_932f1565e522f2,11,0.865,1,2337.66,INR,card,bank_timeout,1,0.69,RETRY,,0,False,0.0,0.0
rec_9754cec16b3908,cust_42b7c0488d35,pay_932f1565e522f2,11,0.865,1,2337.66,INR,card,bank_timeout,2,14.53,RETRY,RETRY,1,True,2337.66,15.53
rec_061ead52f6e32b,cust_204e178c10d0,pay_a8fdc8ef9ccbb2,29,0.723,8,1630.11,INR,upi,bank_timeout,1,1.66,PAYMENT_LINK,,0,False,0.0,0.0
rec_2722e69546181f,cust_71414f58db8e,pay_49b32ce48b5a5b,6,0.304,4,1516.79,INR,netbanking,technical_error,1,0.38,RETRY,,0,False,0.0,0.0
rec_2b3f0b1b06236f,cust_593c73f2b8e5,pay_58b72ea431ee48,3,0.771,1,910.88,INR,netbanking,insufficient_funds,1,1.62,PAYMENT_LINK,,0,True,910.88,2.09
rec_c392d7197fe6d5,cust_cdfcef75651e,pay_a38172d558972f,44,0.889,5,13157.33,INR,upi,insufficient_funds,1,0.58,RETRY,,0,False,0.0,0.0
rec_d218b876017b3a,cust_4336ffe56631,pay_5b59534d51191c,2,0.86,0,2468.06,INR,card,payment_method_issue,1,1.75,PAYMENT_LINK,,0,False,0.0,0.0
rec_c9405d8b5b4611,cust_4336ffe56631,pay_5b59534d51191c,2,0.86,0,2468.06,INR,card,payment_method_issue,2,16.28,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_d9dd98840ba509,cust_e5d6f6e69a6e,pay_ffd93180dc09e5,37,0.909,3,4248.23,INR,netbanking,technical_error,1,1.14,PAYMENT_LINK,,0,True,4248.23,2.24
rec_5d89330e2b343a,cust_7367c28de1b2,pay_fca252b13a5c71,4,0.616,2,5507.02,INR,netbanking,bank_timeout,1,1.79,RETRY,,0,False,0.0,0.0
rec_adde1b86f82ed4,cust_712ab8eb3756,pay_99b0ce3540277b,6,0.71,2,624.49,INR,wallet,authentication_failed,1,1.06,PAYMENT_LINK,,0,False,0.0,0.0
rec_41316886a3fc1d,cust_7f6485de7569,pay_41c396855ad2de,2,0.874,0,1834.29,INR,card,technical_error,1,1.17,RETRY,,0,True,1834.29,3.63
rec_1b163594a92997,cust_f9d2014a22ee,pay_3eec3946a7c5b7,35,0.728,10,8317.05,INR,card,insufficient_funds,1,0.14,REMINDER,,0,True,8317.05,1.83
rec_125c6659b11ac9,cust_40497b717d10,pay_8e9db2611e2fe7,16,0.878,2,790.93,INR,upi,bank_timeout,1,1.27,RETRY,,0,True,790.93,3.01
rec_eef55c51ac98ec,cust_b3292925b107,pay_b6d98418daa6f4,7,0.888,1,760.15,INR,card,insufficient_funds,1,1.39,PAYMENT_LINK,,0,False,0.0,0.0
rec_f214b9e1608581,cust_b3292925b107,pay_b6d98418daa6f4,7,0.888,1,760.15,INR,card,insufficient_funds,2,11.18,PAYMENT_LINK,PAYMENT_LINK,1,True,760.15,11.91
rec_a3b039f480462b,cust_09ce3cfb2339,pay_bac7cd0660e1ce,33,0.536,15,1017.12,INR,netbanking,insufficient_funds,1,0.3,PAYMENT_LINK,,0,True,1017.12,1.42
rec_70efa8adf969fc,cust_ef2ddcc48df6,pay_f1b1a675adaa5c,2,0.88,0,988.71,INR,card,authentication_failed,1,1.57,PAYMENT_LINK,,0,True,988.71,3.52
rec_8db09292a5c438,cust_60971a15c806,pay_8f8604af6b3243,7,0.858,1,1763.97,INR,card,network_error,1,0.29,RETRY,,0,True,1763.97,1.11
rec_22b9e9565ddfb8,cust_e44a913af933,pay_e2eb81c462ae67,6,0.892,1,1906.48,INR,netbanking,authentication_failed,1,1.54,PAYMENT_LINK,,0,True,1906.48,3.99
rec_7d244e329a3794,cust_639c4c6c2926,pay_898c6d6fa74960,5,0.895,1,19152.45,INR,upi,authentication_failed,1,0.99,REMINDER,,0,True,19152.45,1.25
rec_75754a826ac13b,cust_1b0ae22eecc8,pay_45b7b856543c2b,2,0.912,0,4815.35,INR,netbanking,insufficient_funds,1,0.98,REMINDER,,0,False,0.0,0.0
rec_57d6e9fe056fc9,cust_7f85c4e71177,pay_cab71e01d2a84d,12,0.728,3,2607.53,INR,upi,payment_method_issue,1,0.54,REMINDER,,0,True,2607.53,1.08
rec_a39dd7239ff96a,cust_953b0f1fea3e,pay_bab37acdd952b5,1,0.78,0,2782.04,INR,upi,network_error,1,0.66,RETRY,,0,False,0.0,0.0
rec_9693db4e938019,cust_f80b2cea658e,pay_b6a20397db0133,22,0.915,2,42593.83,INR,netbanking,authentication_failed,1,1.61,PAYMENT_LINK,,0,True,42593.83,3.42
rec_e9b479c5eedc02,cust_38e59b2716dc,pay_3b4a165b2e5884,18,0.89,2,1061.97,INR,card,bank_timeout,1,1.12,ESCALATE,,0,False,0.0,0.0
rec_a42ebd3f9fb0e1,cust_ba1082170ad7,pay_7a20ab9acf28d6,12,0.893,1,7942.95,INR,card,unknown,1,1.7,RETRY,,0,False,0.0,0.0
rec_f48d748093d3e5,cust_ba1082170ad7,pay_7a20ab9acf28d6,12,0.893,1,7942.95,INR,card,unknown,2,17.27,REMINDER,RETRY,1,False,0.0,0.0
rec_b4c6b8e10fcc56,cust_cfa701cd2631,pay_069cfdf5678278,7,0.876,1,5629.83,INR,upi,insufficient_funds,1,2.0,RETRY,,0,False,0.0,0.0
rec_522434068794ab,cust_cfa701cd2631,pay_069cfdf5678278,7,0.876,1,5629.83,INR,upi,insufficient_funds,2,16.72,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_6f69bcd41f8dcc,cust_cfa701cd2631,pay_069cfdf5678278,7,0.876,1,5629.83,INR,upi,insufficient_funds,3,24.61,REMINDER,PAYMENT_LINK,2,False,0.0,0.0
rec_feaeb06edc881d,cust_cb35097ae5dd,pay_ec05f6c6b5c1aa,9,0.783,2,5438.85,INR,card,bank_timeout,1,1.52,PAYMENT_LINK,,0,True,5438.85,1.68
rec_4e35843dcac26e,cust_d8f8001856fe,pay_c68748f7f80fd0,3,0.948,0,2351.45,INR,upi,bank_timeout,1,0.88,RETRY,,0,True,2351.45,2.55
rec_31e55f23b08d20,cust_0f79a8a75f8a,pay_feb111fa42351f,4,0.703,1,1558.19,INR,netbanking,authentication_failed,1,1.8,REMINDER,,0,False,0.0,0.0
rec_f46a78fa3e4ea5,cust_7e1f48c4a9d6,pay_525b1e00e085bc,3,0.958,0,28923.62,INR,netbanking,authentication_failed,1,1.69,REMINDER,,0,False,0.0,0.0
rec_3000eeb15296dd,cust_7e1f48c4a9d6,pay_525b1e00e085bc,3,0.958,0,28923.62,INR,netbanking,authentication_failed,2,14.36,STOP,REMINDER,1,False,0.0,0.0
rec_4a1b157f79b800,cust_ccc4c0a9af5a,pay_5ac77958249378,17,0.944,1,8310.82,INR,upi,network_error,1,1.04,RETRY,,0,True,8310.82,1.09
rec_7af4bb7d25cd02,cust_d0096b2a0041,pay_f68800c00faf3a,10,0.955,0,25307.68,INR,wallet,bank_timeout,1,0.66,RETRY,,0,True,25307.68,2.78
rec_2daec2d14bae5d,cust_17fc695a07a0,pay_27df3395fd98ca,14,0.288,10,8180.88,INR,upi,network_error,1,0.29,RETRY,,0,True,8180.88,1.35
rec_703b3070e2427f,cust_15f7ef61da4e,pay_9b846e70b87fcd,21,0.805,4,38126.68,INR,card,authentication_failed,1,0.29,PAYMENT_LINK,,0,True,38126.68,2.63
rec_0ddeabcc6b258c,cust_58bce5e4d282,pay_f364ae2c3f1f84,17,0.254,13,1991.98,INR,wallet,authentication_failed,1,0.71,PAYMENT_LINK,,0,False,0.0,0.0
rec_0866882059d5f7,cust_01b062c19aad,pay_e42e3418fd23eb,6,0.464,3,2946.03,INR,card,bank_timeout,1,1.28,REMINDER,,0,False,0.0,0.0
rec_6e94e823b65399,cust_b3b263376a74,pay_3cd09c64108e01,2,0.909,0,2163.4,INR,netbanking,insufficient_funds,1,0.28,REMINDER,,0,False,0.0,0.0
rec_38a4250d470cec,cust_af9a11681766,pay_4957366452ae44,11,0.725,3,5918.9,INR,upi,bank_timeout,1,0.4,RETRY,,0,False,0.0,0.0
rec_e9da53bc6f30a4,cust_af9a11681766,pay_4957366452ae44,11,0.725,3,5918.9,INR,upi,bank_timeout,2,7.76,REMINDER,RETRY,1,False,0.0,0.0
rec_f78e5f10f9dafc,cust_af9a11681766,pay_4957366452ae44,11,0.725,3,5918.9,INR,upi,bank_timeout,3,10.93,REMINDER,REMINDER,2,True,5918.9,12.34
rec_50b7b0481c36f4,cust_92fbacf6d5d1,pay_1da16f4f2fd187,5,0.888,1,2371.15,INR,upi,authentication_failed,1,1.88,PAYMENT_LINK,,0,True,2371.15,3.97
rec_4455f3bdcc3f77,cust_52702b29a412,pay_59082641bc2dc1,9,0.872,1,11836.0,INR,card,unknown,1,0.4,RETRY,,0,False,0.0,0.0
rec_d9d252c1d65df3,cust_52702b29a412,pay_59082641bc2dc1,9,0.872,1,11836.0,INR,card,unknown,2,7.03,PAYMENT_LINK,RETRY,1,True,11836.0,9.35
rec_5dbf93ba101ac7,cust_94fd0594ecf9,pay_2c5faca2a7e288,7,0.855,1,24082.99,INR,upi,bank_timeout,1,0.86,RETRY,,0,True,24082.99,1.37
rec_cd78327c744fc9,cust_4849032c4875,pay_df5fcf32965e78,56,0.809,11,9253.08,INR,card,technical_error,1,0.48,RETRY,,0,True,9253.08,0.69
rec_658edb8316d47a,cust_cab214388557,pay_de3d26dccea6ee,5,0.88,1,2008.82,INR,upi,authentication_failed,1,1.04,PAYMENT_LINK,,0,False,0.0,0.0
rec_c5201e2a6e78ca,cust_cab214388557,pay_de3d26dccea6ee,5,0.88,1,2008.82,INR,upi,authentication_failed,2,7.48,PAYMENT_LINK,PAYMENT_LINK,1,True,2008.82,9.83
rec_95363cd42af67f,cust_2c913a7ca340,pay_d8cb58df20a442,27,0.563,12,5355.39,INR,netbanking,insufficient_funds,1,1.51,ESCALATE,,0,True,5355.39,2.22
rec_dd51fd7cead51a,cust_a99f131849c8,pay_45c090e98905c1,14,0.395,8,2551.2,INR,upi,unknown,1,0.58,REMINDER,,0,False,0.0,0.0
rec_66dfa3f5e4ed03,cust_a99f131849c8,pay_45c090e98905c1,14,0.395,8,2551.2,INR,upi,unknown,2,12.95,ESCALATE,REMINDER,1,False,0.0,0.0
rec_8203a29dfd3f9d,cust_6d53628b4985,pay_3feee61199fa31,8,0.961,0,238.77,INR,netbanking,insufficient_funds,1,1.13,RETRY,,0,False,0.0,0.0
rec_5704c077067107,cust_6d53628b4985,pay_3feee61199fa31,8,0.961,0,238.77,INR,netbanking,insufficient_funds,2,3.8,PAYMENT_LINK,RETRY,1,True,238.77,4.38
rec_97600586cd50ae,cust_1c31aaf3c76a,pay_b1e388e11cc014,5,0.89,1,3434.02,INR,card,payment_method_issue,1,0.52,PAYMENT_LINK,,0,False,0.0,0.0
rec_11886095ffe910,cust_1c31aaf3c76a,pay_b1e388e11cc014,5,0.89,1,3434.02,INR,card,payment_method_issue,2,11.96,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_2318c5c6e3c3ec,cust_1c31aaf3c76a,pay_b1e388e11cc014,5,0.89,1,3434.02,INR,card,payment_method_issue,3,15.52,ESCALATE,REMINDER,2,False,0.0,0.0
rec_6e1f42b8e7dd1c,cust_1c31aaf3c76a,pay_b1e388e11cc014,5,0.89,1,3434.02,INR,card,payment_method_issue,4,32.89,ESCALATE,ESCALATE,3,False,0.0,0.0
rec_d2d66eaa825e18,cust_08ffeab00750,pay_8176e00224e96a,5,0.737,1,2174.83,INR,upi,insufficient_funds,1,1.1,REMINDER,,0,True,2174.83,3.15
rec_f7f75f136ad118,cust_c5f8e2f8414f,pay_b97100e4b0b3b8,6,0.859,1,408.58,INR,card,bank_timeout,1,1.2,RETRY,,0,True,408.58,1.89
rec_0eaddbb3d96ff6,cust_5f2019ea3cd6,pay_1eb738efdf27ec,5,0.816,1,6516.69,INR,upi,technical_error,1,1.07,RETRY,,0,False,0.0,0.0
rec_c4d439da2153b5,cust_e46a0b429cfe,pay_656658a7c0f924,15,0.769,3,480.2,INR,card,bank_timeout,1,0.83,RETRY,,0,True,480.2,1.67
rec_ddccdad0ab646f,cust_3f8c1097c4da,pay_25d2dd5dff055a,28,0.879,3,45946.34,INR,wallet,authentication_failed,1,1.03,RETRY,,0,False,0.0,0.0
rec_5e76544238209f,cust_01a4c2d14edf,pay_521281b24054e5,2,0.96,0,531.0,INR,upi,network_error,1,1.72,RETRY,,0,False,0.0,0.0
rec_aa0fd4405ed632,cust_a5b409833eeb,pay_a399dc47ace25a,4,0.265,3,1684.12,INR,upi,payment_method_issue,1,0.34,PAYMENT_LINK,,0,True,1684.12,1.32
rec_9cef01ef34b343,cust_29d0c613b0c7,pay_755f34f4f3adea,5,0.859,1,656.05,INR,card,authentication_failed,1,0.26,PAYMENT_LINK,,0,False,0.0,0.0
rec_225b0556d82ac9,cust_35eb728f5775,pay_f71ac0495829c7,17,0.769,4,2971.34,INR,netbanking,technical_error,1,1.58,REMINDER,,0,False,0.0,0.0
rec_39244773746fd3,cust_ba6c34ab6712,pay_7f44246874504c,16,0.976,0,2923.85,INR,upi,authentication_failed,1,0.79,PAYMENT_LINK,,0,True,2923.85,2.7
rec_6e620d3687518c,cust_b0d18df1484f,pay_fe758605187189,20,0.936,1,8782.85,INR,upi,authentication_failed,1,0.16,RETRY,,0,False,0.0,0.0
rec_ed3d5de3b661d7,cust_0a0175e5937d,pay_db53a4e477fa1e,9,0.637,3,338.82,INR,upi,authentication_failed,1,1.92,PAYMENT_LINK,,0,False,0.0,0.0
rec_79c6078db62973,cust_1a4828030204,pay_0064b74d4b972b,3,0.933,0,1625.03,INR,card,insufficient_funds,1,1.16,REMINDER,,0,False,0.0,0.0
rec_7a15ab807e1710,cust_22f06403eac9,pay_303a47dd38c098,24,0.703,7,9722.78,INR,card,bank_timeout,1,0.5,RETRY,,0,True,9722.78,0.86
rec_6e95f9ee4f1b66,cust_67ce378fe5a4,pay_5cb35ec34093b9,11,0.749,3,1148.42,INR,card,bank_timeout,1,1.63,RETRY,,0,True,1148.42,3.97
rec_cbbaf66dbf821b,cust_1b1f2eb16e32,pay_87ffa8f63089e9,14,0.911,1,2514.89,INR,upi,authentication_failed,1,1.13,PAYMENT_LINK,,0,False,0.0,0.0
rec_967d1c4de26904,cust_1b1f2eb16e32,pay_87ffa8f63089e9,14,0.911,1,2514.89,INR,upi,authentication_failed,2,13.8,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_3dc8eb46572010,cust_48998e5fd40e,pay_caa603bf80c28c,3,0.759,1,1450.81,INR,upi,payment_method_issue,1,1.19,REMINDER,,0,False,0.0,0.0
rec_14ca6d826844f7,cust_48998e5fd40e,pay_caa603bf80c28c,3,0.759,1,1450.81,INR,upi,payment_method_issue,2,5.28,REMINDER,REMINDER,1,True,1450.81,7.71
rec_6f3c970dc992cf,cust_eb1bb47f4726,pay_7965396aa53957,6,0.947,0,1010.47,INR,upi,insufficient_funds,1,0.96,PAYMENT_LINK,,0,False,0.0,0.0
rec_92fe32e5dea682,cust_eb1bb47f4726,pay_7965396aa53957,6,0.947,0,1010.47,INR,upi,insufficient_funds,2,6.4,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_165ed6360d3987,cust_19ed59a59e85,pay_53f9beb9a3206f,1,0.923,0,34259.29,INR,upi,bank_timeout,1,1.45,RETRY,,0,True,34259.29,3.05
rec_e0bb5ab49f4de1,cust_ab132032b2e1,pay_92299a3d7cc746,4,0.904,0,1321.88,INR,card,payment_method_issue,1,1.21,PAYMENT_LINK,,0,False,0.0,0.0
rec_cf621be62758f1,cust_ab132032b2e1,pay_92299a3d7cc746,4,0.904,0,1321.88,INR,card,payment_method_issue,2,11.11,REMINDER,PAYMENT_LINK,1,True,1321.88,12.33
rec_7d0a945d52623d,cust_09ce3cfb2339,pay_b7d554978cd604,33,0.536,15,3209.17,INR,card,network_error,1,0.44,RETRY,,0,True,3209.17,1.46
rec_00668ea0020737,cust_7b5fbe413fa2,pay_952b3d41ddf662,9,0.727,2,9850.38,INR,upi,insufficient_funds,1,0.29,REMINDER,,0,False,0.0,0.0
rec_2818ae0345dc97,cust_7b5fbe413fa2,pay_952b3d41ddf662,9,0.727,2,9850.38,INR,upi,insufficient_funds,2,13.7,REMINDER,REMINDER,1,True,9850.38,15.45
rec_fe7ddbdbf3296a,cust_084d7822da94,pay_a41fcfafe659c5,1,0.883,0,2931.67,INR,upi,payment_method_issue,1,0.9,PAYMENT_LINK,,0,True,2931.67,2.21
rec_ae0a5bbe728f11,cust_af4afcdd52cb,pay_27c0fcee76f9c3,16,0.72,4,3575.51,INR,upi,technical_error,1,0.59,RETRY,,0,True,3575.51,1.7
rec_a5a57309b577ce,cust_13f392894dcc,pay_b8e118d6e73826,21,0.711,6,4170.73,INR,upi,network_error,1,1.11,RETRY,,0,False,0.0,0.0
rec_133400297a35c6,cust_13f392894dcc,pay_b8e118d6e73826,21,0.711,6,4170.73,INR,upi,network_error,2,12.55,REMINDER,RETRY,1,False,0.0,0.0
rec_fab6819cb53e4f,cust_29b01062d2e5,pay_828faa3dde114b,7,0.465,4,2406.77,INR,card,network_error,1,1.2,PAYMENT_LINK,,0,False,0.0,0.0
rec_801d9f3c6c5688,cust_bde78473a3fd,pay_45e00104ab2336,5,0.864,1,2421.23,INR,netbanking,network_error,1,0.97,RETRY,,0,False,0.0,0.0
rec_5927e2662754ea,cust_bde78473a3fd,pay_45e00104ab2336,5,0.864,1,2421.23,INR,netbanking,network_error,2,13.47,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_b712aa925f28b5,cust_bde78473a3fd,pay_45e00104ab2336,5,0.864,1,2421.23,INR,netbanking,network_error,3,27.58,REMINDER,PAYMENT_LINK,2,False,0.0,0.0
rec_a70787103957e4,cust_3d8770347217,pay_ba4710af720b95,21,0.254,16,6417.82,INR,card,network_error,1,1.0,RETRY,,0,True,6417.82,2.27
rec_a800b54334614a,cust_23cd8a4471e6,pay_449d945a62d15a,36,0.919,3,27777.73,INR,upi,payment_method_issue,1,0.45,PAYMENT_LINK,,0,False,0.0,0.0
rec_563eb843d63b1d,cust_dd92dd7c0db9,pay_65158fc392b760,9,0.788,2,2892.8,INR,upi,insufficient_funds,1,0.67,RETRY,,0,True,2892.8,1.5
rec_bdafff6bdec0a4,cust_b4209103bca7,pay_0fc93b0b0439fd,6,0.864,1,4807.66,INR,card,payment_method_issue,1,1.61,REMINDER,,0,True,4807.66,1.8
rec_babe8c1ab01566,cust_5075b55accee,pay_0e337a77a5e1a5,3,0.75,1,10553.48,INR,upi,bank_timeout,1,1.51,PAYMENT_LINK,,0,False,0.0,0.0
rec_75f7b3dc70cf89,cust_690a7b80af8d,pay_3f10142ca1891a,42,0.586,17,6284.01,INR,card,payment_method_issue,1,1.78,PAYMENT_LINK,,0,False,0.0,0.0
rec_09747276c5324c,cust_690a7b80af8d,pay_3f10142ca1891a,42,0.586,17,6284.01,INR,card,payment_method_issue,2,11.28,PAYMENT_LINK,PAYMENT_LINK,1,True,6284.01,12.6
rec_92e9d58c20963d,cust_725d42593c4b,pay_9aeb79c4eb80c4,2,0.769,0,2342.62,INR,netbanking,insufficient_funds,1,1.44,RETRY,,0,False,0.0,0.0
rec_5c15b36c1363da,cust_a9a0758ef3a7,pay_364f1efd1ad8b5,8,0.771,2,26861.82,INR,upi,insufficient_funds,1,0.6,PAYMENT_LINK,,0,True,26861.82,1.99
rec_e83dcf21fcd9ce,cust_b4323070a23d,pay_9b86f765bde9da,72,0.822,13,31999.38,INR,card,authentication_failed,1,0.81,PAYMENT_LINK,,0,True,31999.38,1.07
rec_aab9dc4fc8a966,cust_e5f3d46692de,pay_38596d1627b728,11,0.51,5,6253.78,INR,card,authentication_failed,1,1.16,RETRY,,0,False,0.0,0.0
rec_edaab9d99bbd03,cust_e5f3d46692de,pay_38596d1627b728,11,0.51,5,6253.78,INR,card,authentication_failed,2,5.58,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_281a20a3f176eb,cust_7c966b552f8d,pay_8b0d0c4324cace,9,0.739,2,7744.4,INR,upi,insufficient_funds,1,1.8,RETRY,,0,False,0.0,0.0
rec_ffab7ef61f769f,cust_a56c0a56f05f,pay_7fb3c50cbcce15,27,0.833,5,974.55,INR,card,bank_timeout,1,1.4,RETRY,,0,False,0.0,0.0
rec_ef43e9180c92fa,cust_a56c0a56f05f,pay_7fb3c50cbcce15,27,0.833,5,974.55,INR,card,bank_timeout,2,12.21,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_59c2395ef12483,cust_a56c0a56f05f,pay_7fb3c50cbcce15,27,0.833,5,974.55,INR,card,bank_timeout,3,22.85,REMINDER,PAYMENT_LINK,2,False,0.0,0.0
rec_40ee7792428f04,cust_33a2ca5f4683,pay_1c71fe878afde4,34,0.841,5,5880.54,INR,card,bank_timeout,1,1.82,RETRY,,0,True,5880.54,3.33
rec_3be57a1138214a,cust_620a60ac9261,pay_8809367e72503b,8,0.753,2,9568.86,INR,wallet,insufficient_funds,1,1.68,PAYMENT_LINK,,0,False,0.0,0.0
rec_f3e25e1f32d998,cust_620a60ac9261,pay_8809367e72503b,8,0.753,2,9568.86,INR,wallet,insufficient_funds,2,8.49,REMINDER,PAYMENT_LINK,1,True,9568.86,9.95
